timestamp,scan_id,currency,value_in_benchmark,benchmark_currency
2025-10-22T06:46:25.892200+00:00,164,Omen of Dextral Annulment,6.551456140350878,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Chaos Orb,0.042451516160712195,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Omen of Sinistral Annulment,8.685798165137617,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Exalted Orb,0.0008186763286356574,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Omen of Whittling,4.099718794835009,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Omen of Chance,7.126957971981323,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Omen of Dextral Erasure,2.9833248407643316,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Omen of Sanctification,0.663406713669062,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Omen of Sinistral Erasure,4.2726539753639425,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Perfect Exalted Orb,2.655919405320814,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Divine Orb,1.0,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Perfect Chaos Orb,3.5475592304022894,Divine Orb
2025-10-22T06:50:59.945770+00:00,165,Liquid Disgust,0.01995660950564098,Divine Orb
2025-10-22T06:50:59.945770+00:00,165,Perfect Exalted Orb,2.6561222879684423,Divine Orb
2025-10-22T06:50:59.945770+00:00,165,Divine Orb,1.0,Divine Orb
2025-10-22T06:50:59.945770+00:00,165,Simulacrum Splinter,0.0018124438987749821,Divine Orb
2025-10-22T06:50:59.945770+00:00,165,Perfect Chaos Orb,3.543536862617733,Divine Orb
2025-10-22T06:50:59.945770+00:00,165,Petition Splinter,0.0013327837124246385,Divine Orb
2025-10-22T06:50:59.945770+00:00,165,Orb of Annulment,0.37470561769403715,Divine Orb
2025-10-23T01:15:16.895746+00:00,166,Liquid Disgust,0.014782557003102225,Divine Orb
2025-10-23T01:15:16.895746+00:00,166,Perfect Exalted Orb,2.511570123387021,Divine Orb
2025-10-23T01:15:16.895746+00:00,166,Perfect Chaos Orb,2.677789170137776,Divine Orb
2025-10-23T01:15:16.895746+00:00,166,Diluted Liquid Guilt,0.0009090909090909091,Divine Orb
